file_id	file_name	case_id	case_submitter_id
911a5d7d-a20d-4497-bef6-7e1447c3ee90	1b87583b-8508-4b14-aa20-da057efa72d6.wxs.aliquot_ensemble_masked.maf.gz	90aa7540-93e7-4ffa-9e77-879198be1e7b	TCGA-ER-A19G
b1dd6248-4e2d-4e22-ad47-9d00b8acc406	533df9bc-171f-4680-9129-b3b787a86bce.wxs.aliquot_ensemble_masked.maf.gz	8aad9690-d1ad-424b-9a80-d7980760d093	TCGA-EE-A29N
49334dbf-aab7-4b50-a940-16d9e7646fbb	70fa1a4c-6667-4ebe-8705-60f7c93a3128.wxs.aliquot_ensemble_masked.maf.gz	9937259a-9d47-483c-8773-b3c60e02a653	TCGA-FS-A1ZM
323f6c0b-967d-4c1a-acc2-7b27a71b3dab	90c33134-03b1-4d57-a3e5-4b263cc21423.wxs.aliquot_ensemble_masked.maf.gz	8b93bdb4-b64b-4940-a814-f5b3f5ae56cc	TCGA-EB-A3Y6
40e9d5f1-355d-4b88-aecc-f76391942fb2	bb668634-9670-4c4e-bb13-b855e5540a41.wxs.aliquot_ensemble_masked.maf.gz	8c54fcfd-999f-43c5-b31f-26d006f5fff3	TCGA-D3-A1Q1
f8a65fa5-be64-442e-9ddc-ac9b4585e0ad	9f15fa46-28a2-4aa0-96a9-ce1c2946a7b1.wxs.aliquot_ensemble_masked.maf.gz	a9255dcb-b236-4777-ac43-555e3a5386c3	TCGA-EB-A3XB
1e2fbcd3-fa2d-436c-adc8-ba5ce29f534a	55611d3d-a88a-4b86-ae1b-467599192f9a.wxs.aliquot_ensemble_masked.maf.gz	a5286cd0-403a-421b-ab58-11e250740b00	TCGA-EE-A2GJ
5ad9022a-eab7-49a5-a23a-abab937ee3b7	74d297eb-fb64-4af1-bee4-a5f91625a4e9.wxs.aliquot_ensemble_masked.maf.gz	ab7eb3ec-bd87-4e49-9010-b51b17148f7c	TCGA-GN-A4U9
c11b029e-0f23-4f9f-af37-d0cbd25541ea	f51baa4b-0b68-4b27-9203-f39667753d5f.wxs.aliquot_ensemble_masked.maf.gz	c061ae6c-7a02-47c3-aecd-a56487c01603	TCGA-EE-A2MI
28da0c21-60ab-404a-a6de-ef5907bb2f9f	2f22cc61-b9d5-4097-a1df-0b7451471dcd.wxs.aliquot_ensemble_masked.maf.gz	a3df4ba6-538e-4b53-a356-eb1ef743b2ab	TCGA-FS-A1ZY
75047559-01f2-4146-95a8-ae679491df62	512edd41-5baa-4c77-9a7c-684ef708b18b.wxs.aliquot_ensemble_masked.maf.gz	e5bc45ce-8a14-40b5-b9b5-ce45609fef3a	TCGA-FW-A3R5
2fecc9ab-1909-4914-acec-f4f902c17235	05c49d21-bc4e-4fad-94eb-d37608976ad1.wxs.aliquot_ensemble_masked.maf.gz	d32a4219-4cca-470f-b6b3-11447d9f5e0b	TCGA-ER-A2NF
1f8ec88e-0ed7-4aec-afe9-ed054c742510	6e09e09a-3a8a-4f4d-afbe-b9a63c1413f3.wxs.aliquot_ensemble_masked.maf.gz	6250b800-f72e-4c8e-a0e0-206049398ba7	TCGA-D3-A5GT
5b01602c-a56e-4583-ab4d-7ca8d4099fa3	f9f1e576-4dd3-4aaf-aca2-88b0ca4100a5.wxs.aliquot_ensemble_masked.maf.gz	c9dea107-fc12-4559-ad27-2800ae6b42e4	TCGA-EE-A2MM
5ed88ce5-56c9-4a42-8f62-3ac6de8f88f2	6240411c-11b4-4f95-85ed-db4ed39482d8.wxs.aliquot_ensemble_masked.maf.gz	691a5156-281d-4fd6-b44a-299a3e8dc3e3	TCGA-ER-A42K
9253e93d-b708-458c-beb6-8940ab158224	b35d933a-a208-4429-b95e-2be399c3525e.wxs.aliquot_ensemble_masked.maf.gz	04add7f0-d212-486e-ae70-d41d8112f523	TCGA-XV-AB01
f31f935a-a41f-4046-8b9d-34174ec89d5f	de2b7283-35ac-455f-9325-ebb68db08ebe.wxs.aliquot_ensemble_masked.maf.gz	68f75ab5-9d77-40c5-a8ce-f56016bbe9e4	TCGA-DA-A1I0
f1b47436-bc2a-48b3-8104-7e8850b14a38	c16be72d-0760-41dc-b828-dbe5d0b46ac3.wxs.aliquot_ensemble_masked.maf.gz	555bbd13-8ad7-43b3-9087-001db30089f1	TCGA-EB-A3XF
ac0f3bd9-7c40-4b29-a8e0-4bae752e1d8d	6263a081-0c9d-4be0-8650-856d77e6852b.wxs.aliquot_ensemble_masked.maf.gz	69c0ef46-3117-46f3-b36e-581eb03eb829	TCGA-ER-A19O
07f79d00-250d-4f4d-9b66-e90b3322bc58	cd632709-021f-488e-a1b0-13423d80b814.wxs.aliquot_ensemble_masked.maf.gz	7b7a49b5-5be8-4966-8f3a-e6e01e694f86	TCGA-D3-A1Q8
3cfce933-f233-465f-9f89-3d438db3c49f	998b9cde-0948-4ba7-98cd-7f34ded1eb27.wxs.aliquot_ensemble_masked.maf.gz	c6be76d4-a1ba-4dd6-84bf-3b30cabe144e	TCGA-GN-A268
dc855ef5-c084-4e42-b562-2f9f64e1e13d	9c54d7fb-5533-4f3b-8d27-f43462391f2a.wxs.aliquot_ensemble_masked.maf.gz	c03152cb-c6e6-47e2-a1cb-2354260a3661	TCGA-D3-A5GS
02240a6d-b9d1-497e-b2e0-68cdecb82b99	b2e1aa28-d939-423b-b3e5-298b3889d910.wxs.aliquot_ensemble_masked.maf.gz	0797caaf-18ad-41c6-820a-e96554d14b31	TCGA-EE-A2MN
61e4951b-fce7-4db8-8b68-29f3f8e06c77	c02b21b8-ce62-4d98-a4d7-fd34f2139b33.wxs.aliquot_ensemble_masked.maf.gz	1af5d168-a3ff-4648-b195-ede2e7a5ca26	TCGA-EE-A29M
18b534ec-8ff1-4d6d-95cb-1df2ced7badb	992c27ea-742a-4019-9e56-a879aaadb0c2.wxs.aliquot_ensemble_masked.maf.gz	2bbf00f4-7798-4dad-9894-96202c9132be	TCGA-ER-A194
1e372b7b-b232-488a-8dd6-6c2aab1774bc	0380abd6-c0f5-4b26-b454-e58da88ad080.wxs.aliquot_ensemble_masked.maf.gz	854466bf-b943-4acb-b4f1-6b285cb813e3	TCGA-D3-A5GO
bcbe28f6-f4e2-4265-b5ad-7f09815d79b4	393ee2ac-565a-436b-a190-5a3f7d3ed1de.wxs.aliquot_ensemble_masked.maf.gz	5f6df69c-4ebf-4811-8b28-ad393dfbe1a3	TCGA-ER-A19L
ede000f8-248e-46be-917c-571096fcfa59	318c7710-5f0b-4bf9-9b4a-25a4cd24f668.wxs.aliquot_ensemble_masked.maf.gz	d7ade261-b624-4e47-8a82-591bf1a8faa4	TCGA-DA-A95V
e5acc676-57af-4cd0-b921-6dae0be54b85	ee8bf404-4c02-4543-ade2-acf238ed3a79.wxs.aliquot_ensemble_masked.maf.gz	6a1818f9-9303-41b0-b3b7-07faf5055c86	TCGA-EE-A29Q
291850b2-1716-46a2-80b0-fe0a18a860c7	7a638f3b-f9aa-4aea-b76f-8df33ca594e2.wxs.aliquot_ensemble_masked.maf.gz	5f07d78a-44a1-4002-a55c-5fe01b35d669	TCGA-BF-AAP0
a6abbbd1-bba8-44df-aaac-9b9d3045319c	09db08d3-b296-4176-9a6a-53f3c70603c9.wxs.aliquot_ensemble_masked.maf.gz	11463605-7086-48f4-b9bd-027715071880	TCGA-GF-A6C8
05c1300e-51e0-4651-99e6-2502d8d6f171	3a820cbe-62fd-4e3f-96c3-4a8346116f9a.wxs.aliquot_ensemble_masked.maf.gz	71b347ac-6ac6-475d-8e21-754764180948	TCGA-Z2-AA3S
1b78f8a6-193b-40f9-9202-72751d829d92	bd258519-966a-4d17-8297-6a281541bc53.wxs.aliquot_ensemble_masked.maf.gz	9b99ffee-fe9f-4be5-a00a-ef86627282a4	TCGA-EE-A29T
76cd67a1-6f3f-46a2-b7e3-e7ffed7258ae	30b45c8c-8c1d-4c09-bccd-1830aa081b42.wxs.aliquot_ensemble_masked.maf.gz	259b4d49-7cfc-420f-ba5e-65febc328ce4	TCGA-D9-A6E9
17e2498b-89e0-4da1-8b7a-51df96439ed9	c66b14d8-c5c2-45b7-b68e-563046417401.wxs.aliquot_ensemble_masked.maf.gz	a5f95c6c-e25a-4ad8-bd5d-fcfd8a31933c	TCGA-D3-A2JD
068ba989-5700-4590-b6f8-40afb81204f9	cde3c357-75fe-4f83-a1e8-a55c0dad563d.wxs.aliquot_ensemble_masked.maf.gz	5bf40b29-d722-430a-91bc-cad941ee3694	TCGA-EB-A6R0
0c60958f-7fc2-47c7-8d82-bbced14ba408	ca3c30ca-e0ed-4af4-9aa3-34fc030e2163.wxs.aliquot_ensemble_masked.maf.gz	0b1f4f52-12ec-44ab-8283-a502bdf48c3a	TCGA-D9-A149
54c5381a-d255-46d4-b584-0c0c997f208b	6af4d7fc-9263-48c1-b488-00ee0a15855a.wxs.aliquot_ensemble_masked.maf.gz	53de8f81-a226-4ab9-bddc-856ffd111817	TCGA-BF-A5EQ
de2855be-2eda-425c-bb77-1196811e87a9	d193e19a-bcf4-4c42-a4ea-8c224816167a.wxs.aliquot_ensemble_masked.maf.gz	b770ed96-a48c-4e88-8db6-b2d1a1619da2	TCGA-D3-A51N
b4a3ae83-b5d6-4a2e-a6c2-fb436c135eab	cb1dad76-7629-45d1-a861-311939bf2ab2.wxs.aliquot_ensemble_masked.maf.gz	0e2af161-5a1e-47e1-a7ef-010e47b8cb40	TCGA-EE-A2MF
b9c8505b-fac0-4764-94da-40d2fcaecd3a	8abebbbf-51e1-46de-aa27-2d64cacb247e.wxs.aliquot_ensemble_masked.maf.gz	1e3bc429-50eb-4087-b39a-6d92f03412f7	TCGA-D3-A8GC
863557e9-2406-4c77-b39f-c77493236ea1	3ab2ca24-bc00-46bd-9d0e-4a05de0e78e1.wxs.aliquot_ensemble_masked.maf.gz	19322032-c144-4962-b886-37606dad33b7	TCGA-D3-A2J7
ca04b183-3d7d-4966-bd68-500e9eadbe55	3570b4b9-d0e5-4fdf-9520-4026f2fcad26.wxs.aliquot_ensemble_masked.maf.gz	3b62e38c-d473-4329-86ab-5d4977f92b09	TCGA-D3-A3C7
3209b7d6-b224-4c8e-870b-52a1b7f24aaa	cd5a26f8-1e0b-43e2-8a67-d2f99df1bb5b.wxs.aliquot_ensemble_masked.maf.gz	62e928c1-df8b-4771-ae46-5da40794daf2	TCGA-FR-A3YO
1f159e4d-95d6-4e99-befe-0ea5cbfe50e7	b6699c82-1789-4999-abb7-770dbad3ffaf.wxs.aliquot_ensemble_masked.maf.gz	e0d36cc0-652c-4224-bb10-09d15c7bd8f1	TCGA-FS-A1ZF
59a0f2fa-2d63-45a9-9eec-8d1f5dcf0214	6a8767ea-a9e3-409f-8d98-ce2c76d1ba2d.wxs.aliquot_ensemble_masked.maf.gz	16182443-12a1-4b0f-a6ab-33c2942e2991	TCGA-D3-A3C8
7b340437-8656-4fd3-adce-83d956d2a9b0	f2896a52-686c-4247-82c6-8e27c900fb6b.wxs.aliquot_ensemble_masked.maf.gz	f7368803-c545-4407-9a14-2220560a8f80	TCGA-ER-A19B
c8c5efd8-71a4-49e7-ae0e-a8239f819471	c7149115-6354-4df3-8809-0cccaeafffd2.wxs.aliquot_ensemble_masked.maf.gz	449c9d70-d8aa-41d4-beeb-0bbfc73a23d8	TCGA-EE-A2MR
9be307ef-18b4-460c-8286-026cc90d9404	2f24b973-024d-40a3-ab44-795580a13aa2.wxs.aliquot_ensemble_masked.maf.gz	1b3f92b7-658a-4bbd-b086-20c1cd976d54	TCGA-ER-A2ND
14e80aeb-e847-4dd9-9362-f63fdb49be0f	8628980b-73e2-4de1-9574-5f87809fe24d.wxs.aliquot_ensemble_masked.maf.gz	bda2f09a-82c4-40ec-90e8-0bf63916a5c7	TCGA-ER-A2NB
e58f5a94-b440-4fef-b5ba-30ab07b76eb2	dc822d45-b366-4810-95f9-6f9116704244.wxs.aliquot_ensemble_masked.maf.gz	18e7b73c-4520-42cd-ac9b-23bac1c8ecc6	TCGA-FR-A44A
dfe24dac-9f02-43f4-8234-319a40888e96	93fc797c-8641-45c0-b4db-a875c5ecf1d8.wxs.aliquot_ensemble_masked.maf.gz	7ee2f8d5-6c31-4f5f-a779-b43979e66d0b	TCGA-EE-A180
5cd03113-946f-4247-9baa-da4a190d4077	f3dbf6d7-daa9-4cc5-baf5-1da3a4c6b917.wxs.aliquot_ensemble_masked.maf.gz	6668acfe-1594-42c0-b839-8a592702675f	TCGA-HR-A2OH
146cf009-3d9d-48f1-8e82-856170de0eff	3a3f245a-0631-4905-87a8-76f7f2ca8422.wxs.aliquot_ensemble_masked.maf.gz	080bb1f8-f20c-4daa-9de3-b5782b69583c	TCGA-EB-A5VV
2ad26e4e-0d35-4339-8f66-7feeb2d94134	9fcdc81a-e69f-4b8a-a63b-af01cfc889e0.wxs.aliquot_ensemble_masked.maf.gz	0f1fb775-c4a2-4a1e-8b09-f935233cdaee	TCGA-EE-A3AD
02968475-9790-4408-92c1-54877d8b17c0	890a3079-b429-4e66-bf39-9cd20247fc1a.wxs.aliquot_ensemble_masked.maf.gz	d32a4219-4cca-470f-b6b3-11447d9f5e0b	TCGA-ER-A2NF
d92e9cff-f2d4-49f6-a94a-ba8d8b5c1408	5683c5ee-837b-4129-b465-21d393a7f19d.wxs.aliquot_ensemble_masked.maf.gz	08d2b181-2b6e-4754-bfa9-5a94a1f18526	TCGA-GN-A263
df3f3eb0-e8c3-4d12-9a10-435efac6eb68	633e735b-22fd-47c5-ad45-8956c932ad44.wxs.aliquot_ensemble_masked.maf.gz	021d32b0-a94a-4dad-95f4-8eb0abd894bf	TCGA-HR-A2OG
ff51cf62-4c7c-4dc1-b527-c1fbe9d4ec89	311f12da-2090-4443-8662-53ede0d838bb.wxs.aliquot_ensemble_masked.maf.gz	b85b14d7-3b5a-4800-af12-622ec03b9fe5	TCGA-ER-A19T
c75391f1-aeb2-4ed9-91ea-3e9a4cd8e42a	be741107-90f4-4d24-855a-ab5ad59276c5.wxs.aliquot_ensemble_masked.maf.gz	2f1bbe96-49d9-417b-bc9c-a09992489340	TCGA-EB-A24C
d465e887-43f2-4f28-a1cd-03b2acb55279	d80d0141-8821-4eac-9d72-903176e20217.wxs.aliquot_ensemble_masked.maf.gz	e952fd3d-8e99-4199-bbcd-03c9a3430ee2	TCGA-ER-A19W
77af0fde-6cf6-43f9-81e4-0072fa296958	8a61e50e-6a37-46eb-8864-a2f276b63084.wxs.aliquot_ensemble_masked.maf.gz	962ff090-16c0-438b-8213-86b2bd306e4c	TCGA-GN-A8LK
c4976371-c49d-4539-baea-e4cc0433848f	b0133b28-8184-41ca-abda-83a8afb1b84b.wxs.aliquot_ensemble_masked.maf.gz	7b92fcd4-f9be-4b97-94a2-b2e8348aeaba	TCGA-DA-A1I8
98f4cf69-4d09-4c5f-93a2-578777d47faa	0305b3b5-f091-4afa-9347-fc46aa9a9738.wxs.aliquot_ensemble_masked.maf.gz	92116b0b-e614-4a27-a3c2-207e561c788b	TCGA-XV-AAZV
bf4434e5-f531-4f2e-a367-365930d9b578	d0dbb582-d46f-4933-8eec-b0e7e253200e.wxs.aliquot_ensemble_masked.maf.gz	4afa82f8-b317-4763-808c-c944ca6661d3	TCGA-ER-A3ET
eb4a0ff4-e72c-4f3f-bfb8-bd064dce47a2	95400afd-5ce6-4464-857c-2d5ca181988d.wxs.aliquot_ensemble_masked.maf.gz	95f469b1-e109-4d0e-b9aa-2060207f8a03	TCGA-D3-A8GP
7fec601c-4e24-41c9-a9c8-fff7ade1014f	3457c3d5-bdb2-4c51-ba2d-00ec90ffb8e8.wxs.aliquot_ensemble_masked.maf.gz	0e597498-44ad-40ae-bb83-f1b27388ec0a	TCGA-D3-A3MR
899a3342-877d-41f0-8b54-632624c5d533	6998a63d-a2bb-48d2-929e-89035956702c.wxs.aliquot_ensemble_masked.maf.gz	0dcd7af7-ea83-4131-821d-a17943919c1a	TCGA-EE-A2MU
23f289c7-10ba-4ede-bb52-749dbdb06753	1ef4e3b7-eefc-4a48-a244-ffd9a75be3af.wxs.aliquot_ensemble_masked.maf.gz	b829885f-8681-4b00-b301-8b0e0c2c6684	TCGA-D3-A3CB
a12b60b2-9751-4ce6-8350-9f961fb419b7	20537ef8-116f-4429-82b7-648f09d70878.wxs.aliquot_ensemble_masked.maf.gz	19e9ba4b-8f8e-4899-b667-b49fdd7ef6f4	TCGA-YG-AA3O
8ae18f0d-4440-4a21-a786-ecc940ba4f34	5e7647b1-ab90-4153-9e26-afd2cec68c54.wxs.aliquot_ensemble_masked.maf.gz	06f09d1c-ba44-4cf9-a518-762d241a30db	TCGA-EE-A2GP
281458c5-bbb5-432b-90ea-31748a6df00e	327bf216-2f59-4a09-94ad-61a1b2489b72.wxs.aliquot_ensemble_masked.maf.gz	0eb0b477-1c7a-4416-895a-ea6463dbe847	TCGA-EB-A5KH
0e2bb5bf-7542-47df-b39e-e0c9b443faab	7fc11106-6491-43f4-93f7-324902f438e6.wxs.aliquot_ensemble_masked.maf.gz	24faa36a-268d-4a13-b3ae-eacd431a2bcc	TCGA-EE-A2GU
e30b2580-14e5-4e03-8d11-1e74f63726e5	f847f1aa-80cb-4bf4-a322-cbc354c6383e.wxs.aliquot_ensemble_masked.maf.gz	2ea7ad21-3324-4eda-8c82-fc2ceea2fc73	TCGA-DA-A1IA
9ee3ebc8-5688-4f32-ab39-78a39835fd1b	2c469377-8e9b-4479-a449-1f5935909015.wxs.aliquot_ensemble_masked.maf.gz	3429967f-4f77-4894-bf27-c4a22698ca92	TCGA-GN-A266
bbb74c1b-32af-499c-99d3-948770f29c00	add0c9af-6dc5-4e66-a244-906f9633a83e.wxs.aliquot_ensemble_masked.maf.gz	26293554-04d3-4fc9-b12e-6a199278ed11	TCGA-EE-A29X
24587f91-94a3-403b-a650-b9ef5d9f11b3	a1b18f14-9490-4db8-a446-32e13b838015.wxs.aliquot_ensemble_masked.maf.gz	ab74d6ed-880e-4470-bfd5-2974a4c3a0d7	TCGA-GN-A267
4c4e6f4c-b86b-4e1d-a724-18ac5385bfa7	efd5d527-2b89-4e72-9989-c9e5d8b99f80.wxs.aliquot_ensemble_masked.maf.gz	2ff77467-19f8-45a0-8d42-2f9a69295498	TCGA-D3-A3C1
14ac1066-7eeb-49ad-bbef-006c8976e5af	a08515c7-c522-42ae-9be2-7a760abba8e1.wxs.aliquot_ensemble_masked.maf.gz	f6ff5e77-60d8-4987-9a92-654fd4db81f1	TCGA-FS-A1ZZ
e558eac3-b11f-44a5-900d-16e9e5bf9ddd	6804c34e-5e0d-4f89-8304-d39049eb4fd8.wxs.aliquot_ensemble_masked.maf.gz	33d7cccb-6349-4337-8c5b-6e3e8b3c7af1	TCGA-D3-A2JA
ec26f783-257d-4ee4-8526-199dcd986bdd	0c276b79-5580-42f6-bea1-e6495b24dbe1.wxs.aliquot_ensemble_masked.maf.gz	47ffe5ef-7d1f-44eb-9307-104771b39381	TCGA-EE-A2MK
9b03c781-bba9-4a65-ac82-12dc8a231099	77b10455-83c8-4739-be3c-35ac2e54784c.wxs.aliquot_ensemble_masked.maf.gz	4801c721-166f-4939-8ab7-aa024bec7089	TCGA-EE-A2GE
8e6ee0ea-d3cc-473b-adff-7fe22e3f81c9	a608b17a-e0de-4036-b5e3-666441e1ecec.wxs.aliquot_ensemble_masked.maf.gz	44b5453a-3009-43b9-bc34-71a11a6d5e63	TCGA-D3-A8GM
bcf1eb35-0aa4-4bf1-97ab-3c4e01e4d31d	302eb82a-041c-478d-a7fd-2531c5eb2dc5.wxs.aliquot_ensemble_masked.maf.gz	44d176db-2221-45a2-818b-eef6832a51b6	TCGA-D3-A51G
1dd2eb4a-a2e1-4137-a586-0a9121cc5e3d	b5fb4b84-e4a4-4800-98e6-fa4b375e2c27.wxs.aliquot_ensemble_masked.maf.gz	49f961af-1126-431d-93cd-18941c1738f3	TCGA-FR-A726
cb71ec21-74e7-45f8-b0a9-c77af319b273	11bd7f27-b09f-4875-be62-b5842ad56df4.wxs.aliquot_ensemble_masked.maf.gz	4537c0e1-b2bd-425f-a6f4-27f4733dc25a	TCGA-FS-A1YX
4598efaf-e57f-42a6-bc40-5559c80387e6	6e7ae545-8168-46e3-8b7f-811ad4be554b.wxs.aliquot_ensemble_masked.maf.gz	455f982c-a067-46ac-bf89-3e535d0ffca0	TCGA-BF-A1PZ
edd361e4-c5f5-44c5-9342-fa43dbf02bcc	83887fdf-fd38-48d9-a5cb-8fb29e7fe2ad.wxs.aliquot_ensemble_masked.maf.gz	4e9d1a69-1f10-4500-9dda-f8eb1ccc6576	TCGA-EB-A4IQ
ad72f3ac-02b0-489e-9102-f6ad53f635a7	e8c11424-0764-4866-849a-fdb14b44e8cf.wxs.aliquot_ensemble_masked.maf.gz	53848dbb-87a1-40fa-a5af-c711ea7c8778	TCGA-DA-A95W
6d3f5e6a-bda2-4b03-8f0a-be1f8a624e88	8af0eeec-a19c-461e-9915-50d31f573688.wxs.aliquot_ensemble_masked.maf.gz	50dc9c63-c491-4afc-ab12-74b40eba58b6	TCGA-EB-A85I
a7b00f0b-13a4-4975-8a3e-34341d5c9511	4f547eb6-d4ab-4e4b-8e87-252dd43d3f52.wxs.aliquot_ensemble_masked.maf.gz	3582fb74-f43d-4fcd-8f22-bb1506fcff1c	TCGA-DA-A3F3
8dd5df48-a002-4a2c-b4f6-c3ba304c73c8	3bd5845d-b067-413d-b32f-29fd725118e4.wxs.aliquot_ensemble_masked.maf.gz	53fbe99c-180c-45e6-8585-796028b3d118	TCGA-W3-AA1R
4c551b9f-bdcf-4511-bf6d-9981f8a1e34e	20ee083b-c78a-408f-8014-9ac506c2a474.wxs.aliquot_ensemble_masked.maf.gz	54782bd7-79be-4e3c-bf99-844e7bb0e5d7	TCGA-EE-A2MP
f1c699f1-ec03-491e-98a9-60cfa48c0f86	43b3c51e-1288-469c-b882-d8f2e729d600.wxs.aliquot_ensemble_masked.maf.gz	3dd5a206-d7f3-42f1-b9cc-4b31c76d495d	TCGA-BF-A1PU
9bf9c6b2-3419-4e8a-a6d7-451cdef1bf55	085aa1f0-7e90-45aa-8be9-516ee4788454.wxs.aliquot_ensemble_masked.maf.gz	391eab51-b140-4bc2-bc8c-99400fba9066	TCGA-ER-A19Q
dc763b4b-a3f5-42ce-98d3-3dd777a7d84b	090c0535-dafb-498d-905e-1ba66a8564dd.wxs.aliquot_ensemble_masked.maf.gz	585a8d2e-cd09-4a61-b7c9-e8f70ce39e69	TCGA-EE-A2A2
649d2303-49db-4732-8b13-744a6b8b13b0	6a0e0992-ff70-4a00-ab2d-8733cdb784a9.wxs.aliquot_ensemble_masked.maf.gz	3b618072-3bf5-4609-865d-ce3611c729cf	TCGA-RP-A693
e739c528-13a0-4dab-a2d8-ab92d74cb224	aca28098-2b7b-4a37-b3f6-cd7aaf89273c.wxs.aliquot_ensemble_masked.maf.gz	2c8d436c-4edb-4083-b23f-9a33307d5bb2	TCGA-HR-A5NC
2845ac2f-5204-4161-b0bb-cd5e6ba35352	688d617d-0ce3-4342-bc29-83c19b651251.wxs.aliquot_ensemble_masked.maf.gz	5c091729-7b87-4046-bfa4-41c26c32837a	TCGA-EB-A44R
d2a41d8f-c891-419a-9353-0e025d36fddc	b07f46fa-9ba7-4c66-9c86-2038813a9697.wxs.aliquot_ensemble_masked.maf.gz	2d8868ab-a7db-4cbd-a9af-cc485b29c177	TCGA-D3-A51J
0e8e8b90-280a-41c7-baa2-864739e67327	24b3f2a9-c617-4a2b-8ab4-89c454e6609a.wxs.aliquot_ensemble_masked.maf.gz	5564e6a7-2195-4b0d-994e-b0617b58e889	TCGA-3N-A9WB
2fd62f9b-ac25-4ce0-8cb7-edbced05adf1	15bb3299-e649-4e5c-88eb-0378adade8ab.wxs.aliquot_ensemble_masked.maf.gz	5c567ee6-bd57-448b-ad17-b74eb695b6f5	TCGA-EE-A2GD
3c744a1e-0209-45bc-8b8a-ab19a3f22379	5eba9530-5c2f-48b0-84dc-b851f0e26411.wxs.aliquot_ensemble_masked.maf.gz	58f0ae89-e277-4dff-bb73-777cdf602dc7	TCGA-EE-A2M6
9493e67d-2e11-4cf5-86b4-867dcc1331d6	22942a09-c63f-4c14-a673-c094875ed040.wxs.aliquot_ensemble_masked.maf.gz	5dec1b6a-5d60-463c-9655-fc7ed79ca19d	TCGA-EE-A29S
46587de9-0d12-4dd7-802b-0b0f37db1e0d	d284795c-97bd-42d3-9ea3-88c7b20adeaf.wxs.aliquot_ensemble_masked.maf.gz	6f2ef983-0a22-4a65-9e53-8742ac89a1c4	TCGA-FS-A1ZB
c0c0b22a-b080-4024-983b-58a8d4cdecee	8b97b1d8-512b-478c-ae98-76d5520c862a.wxs.aliquot_ensemble_masked.maf.gz	5bc515c8-7727-4d69-98e9-31bbcb748550	TCGA-GN-A26A
0f6cda05-81d9-459e-812f-68cc098bf2a9	165d2572-6723-4025-9c5a-3e8e6164c345.wxs.aliquot_ensemble_masked.maf.gz	7038de05-4e26-49af-b78a-5a00ce9a120b	TCGA-D3-A8GN
c14aec7c-ff43-4628-9e9b-cf6f32c9c2a9	e6b675d9-3e28-4c27-84ab-3d73b77b8bb6.wxs.aliquot_ensemble_masked.maf.gz	6b02def4-04ca-4ba0-bc48-262c4d8a294c	TCGA-EB-A44P
208c6aca-f666-4bb2-8f2d-67c375e84c9d	3a4ff3f6-6d5c-48ba-9133-c183757de9c0.wxs.aliquot_ensemble_masked.maf.gz	8352cbb0-10e7-40bd-96f0-1e982ab4c07b	TCGA-BF-A5EO
88ddfd29-f7aa-4caf-85a7-ced028b04e82	52ee8420-8fe1-4551-8e9a-89efc0a65644.wxs.aliquot_ensemble_masked.maf.gz	8fc9cc74-f388-49f0-b957-debb62638634	TCGA-DA-A1IB
a281f5b3-d901-440f-b5b4-77650947b1ef	c56003d5-a637-42cd-a6c4-ebbf04f477fd.wxs.aliquot_ensemble_masked.maf.gz	798074d3-0b84-4dd5-aa88-91feda9ac8c6	TCGA-D3-A1Q9
9fb39c0b-da43-430e-8445-6034a0ef6b8e	f261cedd-60f7-447a-af71-2bda48f628d7.wxs.aliquot_ensemble_masked.maf.gz	963858b8-a8b6-498e-989a-271654713772	TCGA-D3-A51E
97ab4e71-9ff4-487f-84e0-2b0e51e674bc	cf616767-082e-4a1e-a055-97c9dc5c434e.wxs.aliquot_ensemble_masked.maf.gz	905ea29f-588a-497b-9f06-2eef3bdc9442	TCGA-EE-A29B
30aff4ed-89fd-45aa-abaa-2e28f4c1f7c5	beaf3b41-e881-4e79-9a9b-4ac32501fefc.wxs.aliquot_ensemble_masked.maf.gz	913f21a9-f727-4983-ab3a-61b5b3fc7f5e	TCGA-EE-A2GH
a15432a3-86e2-4ee3-8173-1d63a41cf350	adedbba0-93bb-4907-9ccb-9575af710dda.wxs.aliquot_ensemble_masked.maf.gz	a20aeafc-9a68-4af0-87ea-532ee835ebb2	TCGA-DA-A3F2
f01c2ab4-75c7-4024-b864-f31410cdbe1d	0b2d400a-6098-4e3a-bcf5-f5b6b5c699b7.wxs.aliquot_ensemble_masked.maf.gz	b44cced8-88db-4769-a1b0-b09d28558277	TCGA-BF-A5ER
f7c67d43-f887-4eda-9bcb-d1f6a1e898e1	49e64060-a618-4f7e-8efd-91d91e7767a7.wxs.aliquot_ensemble_masked.maf.gz	a276671a-02dd-4b94-9408-1c47710791fe	TCGA-D9-A4Z6
8e56fb33-2524-48fa-8f47-1608e1da5856	323da25d-f767-466a-aeba-ea7f6a104c96.wxs.aliquot_ensemble_masked.maf.gz	a92e70e1-c57d-45ef-a822-33b361c22291	TCGA-EE-A2A1
d5862c58-9c99-415e-979f-33190f55a774	f3b87151-4ae0-4193-aa2b-d15f4d53ce44.wxs.aliquot_ensemble_masked.maf.gz	aa55097f-4fd6-45e7-a394-f4122ceafc51	TCGA-EE-A3AA
