run_accession	Acidobacteriota	Actinomycetota	Aquificota	Armatimonadota	Artverviricota	Atribacterota	Bacillota	Bacteroidota	Balneolota	Bdellovibrionota	Caldisericota	Calditrichota	Campylobacterota	Candidatus	Chlamydiota	Chlorobiota	Chloroflexota	Chrysiogenota	Coprothermobacterota	Cossaviricota	Cressdnaviricota	Cyanobacteriota	Deferribacterota	Deinococcota	Dictyoglomota	Dividoviricota	Duplornaviricota	Elusimicrobiota	Euryarchaeota	Fibrobacterota	Fusobacteriota	Gemmatimonadota	Heterolobosea	Hofneiviricota	Ignavibacteriota	Kiritimatiellota	Kitrinoviricota	Lenarviricota	Lentisphaerota	Mycoplasmatota	Myxococcota	Nanoarchaeota	Negarnaviricota	Nitrososphaerota	Nitrospinota	Nitrospirota	Nucleocytoviricota	Peploviricota	Phixviricota	Pisuviricota	Planctomycetota	Preplasmiviricota	Pseudomonadota	Rhodothermota	Saleviricota	Spirochaetota	Streptophyta	Synergistota	Taleaviricota	Thermodesulfobacteriota	Thermomicrobiota	Thermoproteota	Thermotogota	Uroviricota	Verrucomicrobiota
SRR5930517	-1.7716078787893714	12.65366879427391	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	15.178962061447164	14.939262033861265	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	11.687229163806578	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	11.76946714926175	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	11.427718391601223	-1.7716078787893714	-1.7716078787893714	-1.7716078787893714	8.53737811463271	14.787963382108824
SRR5930518	-1.4517753545418746	13.179100459184372	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	15.163452653877682	16.260035268702254	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	8.857210638880208	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	7.758665012434641	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	10.977444842294508	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	-1.4517753545418746	12.007061688054074	-1.4517753545418746
SRR5930519	-1.9134954429890385	10.880366645217173	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	14.146971201064842	15.668087088061867	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	7.296944923987477	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	9.694749292653283	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	10.130064155379	-1.9134954429890385	-1.9134954429890385	7.296944923987477	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	7.296944923987477	-1.9134954429890385	-1.9134954429890385	-1.9134954429890385	10.004901796733797	12.826274413323885
SRR5930520	-1.6681083751646515	13.071661481148272	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	15.228853377648761	14.942852635270018	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	10.486676239122016	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	12.26073176096337	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	7.542331991811864	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	-1.6681083751646515	12.21506176585244	9.334008132567366
SRR5930521	-1.5895801330087718	13.67988366819404	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	14.941948861844452	16.048247539176206	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	8.71940586041331	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	10.328817106714066	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	7.620860233967743	-1.5895801330087718	-1.5895801330087718	-1.5895801330087718	10.259824711414302	9.007079599774807
SRR5930522	-1.781373131068035	13.531526059235338	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	15.232402338693307	14.083119889957338	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	13.471600312120191	-1.781373131068035	-1.781373131068035	-1.781373131068035	-1.781373131068035	9.038425153142251	-1.781373131068035	10.319344554344436	-1.781373131068035	-1.781373131068035	-1.781373131068035	12.808865055277995	13.05298510810625
SRR5930523	-1.4143882828212249	10.740396331465442	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	15.511967400360824	15.849521290086	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	7.79605208415529	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	13.409080560506466	-1.4143882828212249	-1.4143882828212249	7.79605208415529	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	-1.4143882828212249	10.931450652900743	-1.4143882828212249
SRR5930526	-1.3779939443601172	12.214374312289166	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	15.649971910927082	15.094975098716532	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	9.218665788423461	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	10.471410900062956	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	7.832446422616398	-1.3779939443601172	-1.3779939443601172	-1.3779939443601172	9.441804339850169	-1.3779939443601172
SRR5930527	-1.8486480050176244	10.858202958723478	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	14.601625030015036	15.236431530153181	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	7.361792361958891	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	8.748011727765954	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	9.846607350045169	-1.8486480050176244	-1.8486480050176244	7.361792361958891	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	7.361792361958891	-1.8486480050176244	-1.8486480050176244	-1.8486480050176244	8.054889546268544	12.244495047120399
SRR5930528	-1.3529552922249266	12.77736673550612	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	15.231387001836671	15.34399844894502	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	9.243704440558652	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	10.159980172695303	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	7.8574850747515885	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	-1.3529552922249266	7.8574850747515885
SRR5930529	-1.6538177225149493	11.526816449804027	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	15.27920021019661	15.540303752533466	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	7.556622644461566	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	10.923821927717624	-1.6538177225149493	-1.6538177225149493	7.556622644461566	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	-1.6538177225149493	13.645567751665423	12.23865480251095
SRR5930530	-1.524749457656041	11.96225842222412	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	15.362064607069982	15.367151323005139	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	12.54540409387531	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	-1.524749457656041	10.324655386767033	-1.524749457656041	-1.524749457656041	-1.524749457656041	9.631515348987701	13.24241936211999
SRR5930531	-1.2883436461409836	13.588423759968332	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	15.596614269646379	15.757971347082457	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	7.9220967208355315	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	11.929331729247835	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	-1.2883436461409836	11.217837295536373	-1.2883436461409836
SRR5930532	-1.7923209223588898	12.894483419958757	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	15.519697227374895	14.835599912091894	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	9.027477361851396	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	9.209795585373126	-1.7923209223588898	-1.7923209223588898	7.418119444617625	-1.7923209223588898	7.418119444617625	-1.7923209223588898	7.418119444617625	-1.7923209223588898	-1.7923209223588898	-1.7923209223588898	7.418119444617625	7.418119444617625
SRR5930533	-1.6156527588539777	13.236595038670185	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	15.044767241069236	14.678075544640114	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	7.594787608122537	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	14.579404025833059	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	9.204145525356308	-1.6156527588539777	-1.6156527588539777	-1.6156527588539777	7.594787608122537	10.159644662861847
SRR5930534	-1.5174772322212533	11.882519396931722	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	15.426546754313666	15.317482174742452	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	7.692963134755262	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	11.406437645480652	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	-1.5174772322212533	13.152449079430912	13.135281283177061
SRR5930536	-1.5228919074198952	12.657262458576492	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	15.474830532534764	15.67088856166924	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	9.073767825363683	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	9.479224600312122	-1.5228919074198952	-1.5228919074198952	7.68754845955662	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	7.68754845955662	-1.5228919074198952	-1.5228919074198952	-1.5228919074198952	9.073767825363683	-1.5228919074198952
SRR6000869	-1.6047513446685109	11.7164645308239	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	14.745249442574728	16.26653619969062	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	7.605689022308004	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	9.908184120251718	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	7.605689022308004	-1.6047513446685109	-1.6047513446685109	-1.6047513446685109	12.433903564609652	11.1891107435377
SRR6000870	-1.77831902740634	11.402315144912636	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	14.39615705150604	16.110823068197977	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	7.432121339570175	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	8.818340705377238	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	13.58475425203988	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	-1.77831902740634	7.432121339570175	-1.77831902740634	-1.77831902740634	-1.77831902740634	10.204616316790093	10.204616316790093
SRR6000871	-0.9981027148539798	8.212337652122535	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	14.044120427660808	17.29315249303967	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	11.431117481982403	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	-0.9981027148539798	8.905434836432189	-0.9981027148539798
SRR6000873	-1.6130985220352798	12.063151118020112	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	14.429195523381617	16.318844210917675	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	10.893082419642077	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	7.597341844941235	-1.6130985220352798	8.290439029250889	-1.6130985220352798	-1.6130985220352798	-1.6130985220352798	10.162198899680545	12.192362710175992
